Produto,Quantidade (L.),ano,Categoria
Outros sucos de uvas,0.0,2018,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,23572263.0,2018,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),3734763.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",0.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,0.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,21575.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),6929.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,74941.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,287361.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,109200.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,10330.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,11600.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,721280.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),4652.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,3091682.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,349836.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,82.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,3867645.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,173.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,1902.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,715708.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,0.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,3517417.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,1773526.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,1853162.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,76888.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,40574.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,58498.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,133714.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,888589.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,6994467.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,2158993.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,0.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,249165.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,491165.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,198.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,143.0,2018,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,158519218.0,2019,VINHO DE MESA
Rosado,1265435.0,2019,VINHO DE MESA
Branco,20661836.0,2019,VINHO DE MESA
Tinto,11433702.0,2019,VINHO FINO DE MESA
Rosado,503524.0,2019,VINHO FINO DE MESA
Branco,3747362.0,2019,VINHO FINO DE MESA
VINHO FRIZANTE,1826433.0,2019,VINHO FRIZANTE
VINHO ORGÂNICO,2554.0,2019,VINHO ORGÂNICO
Tinto,0.0,2019,VINHO ESPECIAL
Rosado,0.0,2019,VINHO ESPECIAL
Branco,0.0,2019,VINHO ESPECIAL
Espumante Moscatel,8997187.0,2019,ESPUMANTES
Espumante,13762361.0,2019,ESPUMANTES
Espumante Orgânico,311.0,2019,ESPUMANTES
Suco Natural Integral,131628685.0,2019,SUCO DE UVAS
Suco Adoçado,0.0,2019,SUCO DE UVAS
Suco Reprocessado/reconstituido,7759932.0,2019,SUCO DE UVAS
Suco Orgânico,416849.0,2019,SUCO DE UVAS
Outros sucos de uvas,8102151.0,2019,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,28721470.0,2019,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),310886.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",0.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,0.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,0.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),8746.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,65692.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,271714.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,115468.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,498512.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,17398.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,153770.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),5015.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,3782516.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,269701.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,309.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,4076204.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,0.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,3765.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,5736852.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,94000.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,4006608.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,2294581.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,1838395.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,52567.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,110648.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,67279.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,211653.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,1130092.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,6246945.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,2592380.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,0.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,366549.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,465964.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,306.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,136.0,2019,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,189573423.0,2020,VINHO DE MESA
Rosado,1394901.0,2020,VINHO DE MESA
Branco,24589607.0,2020,VINHO DE MESA
Tinto,18202453.0,2020,VINHO FINO DE MESA
Rosado,993248.0,2020,VINHO FINO DE MESA
Branco,5115133.0,2020,VINHO FINO DE MESA
VINHO FRIZANTE,2557585.0,2020,VINHO FRIZANTE
VINHO ORGÂNICO,10718.0,2020,VINHO ORGÂNICO
Tinto,0.0,2020,VINHO ESPECIAL
Rosado,0.0,2020,VINHO ESPECIAL
Branco,0.0,2020,VINHO ESPECIAL
Espumante Moscatel,9298571.0,2020,ESPUMANTES
Espumante,13311450.0,2020,ESPUMANTES
Espumante Orgânico,742.0,2020,ESPUMANTES
Suco Natural Integral,114453657.0,2020,SUCO DE UVAS
Suco Adoçado,0.0,2020,SUCO DE UVAS
Suco Reprocessado/reconstituido,22066742.0,2020,SUCO DE UVAS
Suco Orgânico,553391.0,2020,SUCO DE UVAS
Outros sucos de uvas,7815879.0,2020,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,22422414.0,2020,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),192057.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",0.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,866.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,6640.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),7610.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,8772.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,123.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,23703.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,354511.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,22975.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,146260.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),7966.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,6260381.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,205664.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,200.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,2415338.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,1267.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,1201.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,48044.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,0.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,3319597.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,2543754.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,1129453.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,11366.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,144945.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,11017.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,248771.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,1075579.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,6049584.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,1879227.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,0.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,63625.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,362340.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,396.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,4012.0,2020,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,185653678.0,2021,VINHO DE MESA
Rosado,1931606.0,2021,VINHO DE MESA
Branco,22426954.0,2021,VINHO DE MESA
Tinto,19337862.0,2021,VINHO FINO DE MESA
Rosado,1603537.0,2021,VINHO FINO DE MESA
Branco,6139046.0,2021,VINHO FINO DE MESA
VINHO FRIZANTE,3696762.0,2021,VINHO FRIZANTE
VINHO ORGÂNICO,18686.0,2021,VINHO ORGÂNICO
Tinto,0.0,2021,VINHO ESPECIAL
Rosado,0.0,2021,VINHO ESPECIAL
Branco,0.0,2021,VINHO ESPECIAL
Espumante Moscatel,12240059.0,2021,ESPUMANTES
Espumante,19001999.0,2021,ESPUMANTES
Espumante Orgânico,639.0,2021,ESPUMANTES
Suco Natural Integral,115173833.0,2021,SUCO DE UVAS
Suco Adoçado,0.0,2021,SUCO DE UVAS
Suco Reprocessado/reconstituido,26136089.0,2021,SUCO DE UVAS
Suco Orgânico,902299.0,2021,SUCO DE UVAS
Outros sucos de uvas,5541100.0,2021,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,26730942.0,2021,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),17618.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",0.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,0.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,0.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),7676.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,9580.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,4230.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,49734.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,324298.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,935.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,414100.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),7311.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,6107943.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,244184.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,175.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,2430821.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,1763.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,9075.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,803171.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,0.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,4021229.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,2105686.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,1002033.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,23455.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,175954.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,17222.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,332217.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,795060.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,5647166.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,1448086.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,0.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,227116.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,376597.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,0.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,53495.0,2021,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,165067340.0,2022,VINHO DE MESA
Rosado,2213723.0,2022,VINHO DE MESA
Branco,20658933.0,2022,VINHO DE MESA
Tinto,15258778.0,2022,VINHO FINO DE MESA
Rosado,1318396.0,2022,VINHO FINO DE MESA
Branco,4956314.0,2022,VINHO FINO DE MESA
VINHO FRIZANTE,2875864.0,2022,VINHO FRIZANTE
VINHO ORGÂNICO,14947.0,2022,VINHO ORGÂNICO
Tinto,0.0,2022,VINHO ESPECIAL
Rosado,0.0,2022,VINHO ESPECIAL
Branco,0.0,2022,VINHO ESPECIAL
Espumante Moscatel,12204315.0,2022,ESPUMANTES
Espumante,17321031.0,2022,ESPUMANTES
Espumante Orgânico,597.0,2022,ESPUMANTES
Suco Natural Integral,115394795.0,2022,SUCO DE UVAS
Suco Adoçado,0.0,2022,SUCO DE UVAS
Suco Reprocessado/reconstituido,35139154.0,2022,SUCO DE UVAS
Suco Orgânico,1002685.0,2022,SUCO DE UVAS
Outros sucos de uvas,5588403.0,2022,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,33632834.0,2022,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),8812.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",0.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,0.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,0.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),5594.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,60958.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,226901.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,720603.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,139943.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,49840.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,122525.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),4407.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,4505384.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,292420.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,33.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,2339403.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,1392.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,4080.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,1579638.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,0.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,4719055.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,7406812.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,1058011.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,19711.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,265026.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,95605.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,296664.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,987142.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,5309881.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,1052563.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,0.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,32000.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,385006.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,27.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,14947.0,2022,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,165097539.0,2023,VINHO DE MESA
Rosado,2520748.0,2023,VINHO DE MESA
Branco,19398561.0,2023,VINHO DE MESA
Tinto,12450606.0,2023,VINHO FINO DE MESA
Rosado,1214583.0,2023,VINHO FINO DE MESA
Branco,4924121.0,2023,VINHO FINO DE MESA
VINHO FRIZANTE,2843600.0,2023,VINHO FRIZANTE
VINHO ORGÂNICO,9123.0,2023,VINHO ORGÂNICO
Tinto,0.0,2023,VINHO ESPECIAL
Rosado,0.0,2023,VINHO ESPECIAL
Branco,0.0,2023,VINHO ESPECIAL
Espumante Moscatel,9771698.0,2023,ESPUMANTES
Espumante,19609379.0,2023,ESPUMANTES
Espumante Orgânico,558.0,2023,ESPUMANTES
Suco Natural Integral,129419407.0,2023,SUCO DE UVAS
Suco Adoçado,128599.0,2023,SUCO DE UVAS
Suco Reprocessado/reconstituido,34402925.0,2023,SUCO DE UVAS
Suco Orgânico,932154.0,2023,SUCO DE UVAS
Outros sucos de uvas,1825635.0,2023,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,37852507.0,2023,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),8152.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",0.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,111.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,0.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),0.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,66290.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,184040.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,722984.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,16780.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,72600.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,53220.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),4506.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,4321881.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,397156.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,245.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,2366601.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,346.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,1668.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,359626.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,0.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,3604413.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,7459271.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,1331651.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,17178.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,501876.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,84157.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,338926.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,1769130.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,5047280.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,194020.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,0.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,981.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,421974.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,132064.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,410215.0,2023,OUTROS PRODUTOS COMERCIALIZADOS
